Date,Report_Month,County_Name,County_Code,Metric,Value
2022-09-01,Sep 2022,Lake,17,Net GR Expenditure,0.0
2022-09-01,Sep 2022,Lassen,18,Net GR Expenditure,10913.0
2022-09-01,Sep 2022,Los Angeles,19,Net GR Expenditure,24066402.0
2022-09-01,Sep 2022,Madera,20,Net GR Expenditure,13449.24
2022-09-01,Sep 2022,Marin,21,Net GR Expenditure,448951.0
2022-09-01,Sep 2022,Mariposa,22,Net GR Expenditure,9828.0
2022-09-01,Sep 2022,Mendocino,23,Net GR Expenditure,12875.0
2022-09-01,Sep 2022,Merced,24,Net GR Expenditure,5393.0
2022-09-01,Sep 2022,Modoc,25,Net GR Expenditure,10371.0
2022-09-01,Sep 2022,Monterey,27,Net GR Expenditure,52695.0
2022-09-01,Sep 2022,Yolo,57,Total GR Cases,30.0
2022-09-01,Sep 2022,Ventura,56,Net GR Expenditure,19230.0
2022-09-01,Sep 2022,Yuba,58,Net GR Expenditure,9428.0
2022-09-01,Sep 2022,Orange,30,Total GR Cases,4803.0
2022-09-01,Sep 2022,Placer,31,Total GR Cases,140.0
2022-09-01,Sep 2022,Riverside,33,Total GR Cases,2604.0
2022-09-01,Sep 2022,Sacramento,34,Total GR Cases,2801.0
2022-09-01,Sep 2022,San Benito,35,Total GR Cases,95.0
2022-09-01,Sep 2022,San Bernardino,36,Total GR Cases,115.0
2022-09-01,Sep 2022,San Diego,37,Total GR Cases,3773.0
2022-09-01,Sep 2022,San Francisco,38,Total GR Cases,5533.0
2022-09-01,Sep 2022,San Joaquin,39,Total GR Cases,319.0
2022-09-01,Sep 2022,San Luis Obispo,40,Total GR Cases,468.0
2022-09-01,Sep 2022,San Mateo,41,Total GR Cases,250.0
2022-09-01,Sep 2022,Santa Barbara,42,Total GR Cases,238.0
2022-09-01,Sep 2022,Santa Clara,43,Total GR Cases,5722.0
2022-09-01,Sep 2022,Santa Cruz,44,Total GR Cases,153.0
2022-09-01,Sep 2022,Shasta,45,Total GR Cases,214.0
2022-09-01,Sep 2022,Sierra,46,Total GR Cases,12.0
2022-09-01,Sep 2022,Siskiyou,47,Total GR Cases,17.0
2022-09-01,Sep 2022,Solano,48,Total GR Cases,239.0
2022-09-01,Sep 2022,Sonoma,49,Total GR Cases,242.0
2022-09-01,Sep 2022,Stanislaus,50,Total GR Cases,88.0
2022-09-01,Sep 2022,Sutter,51,Total GR Cases,
2022-09-01,Sep 2022,Tehama,52,Total GR Cases,21.0
2022-09-01,Sep 2022,Trinity,53,Total GR Cases,12.0
2022-09-01,Sep 2022,Tulare,54,Total GR Cases,255.0
2022-09-01,Sep 2022,Tuolumne,55,Total GR Cases,
2022-09-01,Sep 2022,Nevada,29,Total GR Cases,98.0
2022-09-01,Sep 2022,Yolo,57,Net GR Expenditure,6022.0
2022-09-01,Sep 2022,Tulare,54,Total GR Expenditure,47630.0
2022-09-01,Sep 2022,Mono,26,Total GR Cases,
2022-09-01,Sep 2022,Alameda,01,Total GR Cases,6550.0
2022-09-01,Sep 2022,Alpine,02,Total GR Cases,0.0
2022-09-01,Sep 2022,Amador,03,Total GR Cases,
2022-09-01,Sep 2022,Butte,04,Total GR Cases,225.0
2022-09-01,Sep 2022,Calaveras,05,Total GR Cases,
2022-09-01,Sep 2022,Colusa,06,Total GR Cases,
2022-09-01,Sep 2022,Contra Costa,07,Total GR Cases,585.0
2022-09-01,Sep 2022,Del Norte,08,Total GR Cases,55.0
2022-09-01,Sep 2022,El Dorado,09,Total GR Cases,141.0
2022-09-01,Sep 2022,Fresno,10,Total GR Cases,986.0
2022-09-01,Sep 2022,Glenn,11,Total GR Cases,24.0
2022-09-01,Sep 2022,Humboldt,12,Total GR Cases,201.0
2022-09-01,Sep 2022,Imperial,13,Total GR Cases,0.0
2022-09-01,Sep 2022,Inyo,14,Total GR Cases,15.0
2022-09-01,Sep 2022,Kern,15,Total GR Cases,757.0
2022-09-01,Sep 2022,Kings,16,Total GR Cases,59.0
2022-09-01,Sep 2022,Lake,17,Total GR Cases,0.0
2022-09-01,Sep 2022,Lassen,18,Total GR Cases,33.0
2022-09-01,Sep 2022,Los Angeles,19,Total GR Cases,113254.0
2022-09-01,Sep 2022,Madera,20,Total GR Cases,40.0
2022-09-01,Sep 2022,Marin,21,Total GR Cases,1172.0
2022-09-01,Sep 2022,Mariposa,22,Total GR Cases,0.0
2022-09-01,Sep 2022,Mendocino,23,Total GR Cases,0.0
2022-09-01,Sep 2022,Merced,24,Total GR Cases,47.0
2022-09-01,Sep 2022,Modoc,25,Total GR Cases,42.0
2022-09-01,Sep 2022,Monterey,27,Total GR Cases,221.0
2022-09-01,Sep 2022,Tuolumne,55,Total GR Expenditure,548.0
2022-09-01,Sep 2022,Plumas,32,Total GR Cases,
2022-09-01,Sep 2022,Ventura,56,Total GR Expenditure,19731.0
2022-09-01,Sep 2022,Yolo,57,Total GR Expenditure,6022.0
2022-09-01,Sep 2022,Yuba,58,Total GR Expenditure,10428.0
2022-10-01,Oct 2022,Calaveras,05,Net GR Expenditure,2167.0
2022-10-01,Oct 2022,Colusa,06,Net GR Expenditure,594.0
2022-10-01,Oct 2022,Alameda,01,Total GR Expenditure,2333762.0
2022-10-01,Oct 2022,Alameda,01,One-person Cases,6523.0
2022-10-01,Oct 2022,Alpine,02,One-person Cases,0.0
2022-10-01,Oct 2022,Amador,03,One-person Cases,
2022-10-01,Oct 2022,Butte,04,One-person Cases,221.0
2022-10-01,Oct 2022,Calaveras,05,One-person Cases,
2022-10-01,Oct 2022,Colusa,06,One-person Cases,
2022-10-01,Oct 2022,Contra Costa,07,One-person Cases,
2022-10-01,Oct 2022,Plumas,32,Total GR Expenditure,1751.0
2022-10-01,Oct 2022,Del Norte,08,One-person Cases,56.0
2022-10-01,Oct 2022,Fresno,10,One-person Cases,
2022-10-01,Oct 2022,Glenn,11,One-person Cases,19.0
2022-10-01,Oct 2022,Humboldt,12,One-person Cases,180.0
2022-10-01,Oct 2022,Imperial,13,One-person Cases,0.0
2022-10-01,Oct 2022,Inyo,14,One-person Cases,16.0
2022-10-01,Oct 2022,Kern,15,One-person Cases,
2022-10-01,Oct 2022,Kings,16,One-person Cases,61.0
2022-10-01,Oct 2022,Lake,17,One-person Cases,0.0
2022-10-01,Oct 2022,Lassen,18,One-person Cases,33.0
2022-10-01,Oct 2022,Los Angeles,19,One-person Cases,113549.0
2022-10-01,Oct 2022,Madera,20,One-person Cases,43.0
2022-10-01,Oct 2022,Marin,21,One-person Cases,1134.0
2022-10-01,Oct 2022,El Dorado,09,One-person Cases,177.0
2022-10-01,Oct 2022,Placer,31,Total GR Expenditure,19886.0
2022-10-01,Oct 2022,Alameda,01,Net GR Expenditure,2117436.0
2022-10-01,Oct 2022,Orange,30,Total GR Expenditure,1347955.0
2022-10-01,Oct 2022,Amador,03,Total GR Expenditure,445.0
2022-10-01,Oct 2022,Butte,04,Total GR Expenditure,163766.0
2022-10-01,Oct 2022,Calaveras,05,Total GR Expenditure,2292.0
2022-10-01,Oct 2022,Colusa,06,Total GR Expenditure,594.0
2022-10-01,Oct 2022,Contra Costa,07,Total GR Expenditure,139486.0
2022-10-01,Oct 2022,Del Norte,08,Total GR Expenditure,14705.0
2022-10-01,Oct 2022,El Dorado,09,Total GR Expenditure,34199.24
2022-10-01,Oct 2022,Fresno,10,Total GR Expenditure,203051.0
2022-10-01,Oct 2022,Glenn,11,Total GR Expenditure,5827.0
2022-10-01,Oct 2022,Humboldt,12,Total GR Expenditure,36327.0
2022-10-01,Oct 2022,Imperial,13,Total GR Expenditure,15520.37
2022-10-01,Oct 2022,Inyo,14,Total GR Expenditure,7638.0
2022-10-01,Oct 2022,Kern,15,Total GR Expenditure,405436.0
2022-10-01,Oct 2022,Kings,16,Total GR Expenditure,16455.0
2022-10-01,Oct 2022,Lake,17,Total GR Expenditure,0.0
2022-10-01,Oct 2022,Lassen,18,Total GR Expenditure,11592.0
2022-10-01,Oct 2022,Los Angeles,19,Total GR Expenditure,24706379.0
2022-10-01,Oct 2022,Madera,20,Total GR Expenditure,15701.0
2022-10-01,Oct 2022,Marin,21,Total GR Expenditure,426424.0
2022-10-01,Oct 2022,Mariposa,22,Total GR Expenditure,7642.0
2022-10-01,Oct 2022,Mendocino,23,Total GR Expenditure,11455.0
2022-10-01,Oct 2022,Merced,24,Total GR Expenditure,5061.0
2022-10-01,Oct 2022,Modoc,25,Total GR Expenditure,8340.0
2022-10-01,Oct 2022,Mono,26,Total GR Expenditure,536.0
2022-10-01,Oct 2022,Monterey,27,Total GR Expenditure,77270.0
2022-10-01,Oct 2022,Napa,28,Total GR Expenditure,448.0
2022-10-01,Oct 2022,Nevada,29,Total GR Expenditure,24011.0
2022-10-01,Oct 2022,Mariposa,22,One-person Cases,25.0
2022-10-01,Oct 2022,Alpine,02,Total GR Expenditure,0.0
2022-10-01,Oct 2022,Mendocino,23,One-person Cases,58.0
2022-10-01,Oct 2022,Modoc,25,One-person Cases,42.0
2022-10-01,Oct 2022,Yolo,57,One-person Cases,
2022-10-01,Oct 2022,Yuba,58,One-person Cases,27.0
2022-10-01,Oct 2022,Yuba,58,Total GR Expenditure,9601.0
2022-10-01,Oct 2022,Yolo,57,Total GR Expenditure,7901.0
2022-10-01,Oct 2022,Ventura,56,Total GR Expenditure,19548.0
2022-10-01,Oct 2022,Tuolumne,55,Total GR Expenditure,3097.0
2022-10-01,Oct 2022,Tulare,54,Total GR Expenditure,41982.0
2022-10-01,Oct 2022,Trinity,53,Total GR Expenditure,1740.0
2022-10-01,Oct 2022,Tehama,52,Total GR Expenditure,6383.0
2022-10-01,Oct 2022,Sutter,51,Total GR Expenditure,5375.0
2022-10-01,Oct 2022,Stanislaus,50,Total GR Expenditure,65966.0
2022-10-01,Oct 2022,Sonoma,49,Total GR Expenditure,45449.0
2022-10-01,Oct 2022,Ventura,56,One-person Cases,85.0
2022-10-01,Oct 2022,Solano,48,Total GR Expenditure,128230.0
2022-10-01,Oct 2022,Sierra,46,Total GR Expenditure,4670.0
2022-10-01,Oct 2022,Shasta,45,Total GR Expenditure,98529.0
2022-10-01,Oct 2022,Santa Cruz,44,Total GR Expenditure,94517.0
2022-10-01,Oct 2022,Santa Clara,43,Total GR Expenditure,1035764.0
2022-10-01,Oct 2022,Santa Barbara,42,Total GR Expenditure,21048.0
2022-10-01,Oct 2022,San Mateo,41,Total GR Expenditure,174364.0
2022-10-01,Oct 2022,San Luis Obispo,40,Total GR Expenditure,161624.0
2022-10-01,Oct 2022,San Joaquin,39,Total GR Expenditure,34924.0
2022-10-01,Oct 2022,San Francisco,38,Total GR Expenditure,3149093.0
2022-10-01,Oct 2022,San Diego,37,Total GR Expenditure,1806821.0
2022-10-01,Oct 2022,San Bernardino,36,Total GR Expenditure,58018.0
2022-10-01,Oct 2022,San Benito,35,Total GR Expenditure,32255.0
2022-10-01,Oct 2022,Siskiyou,47,Total GR Expenditure,8664.82
2022-10-01,Oct 2022,Tuolumne,55,One-person Cases,
2022-10-01,Oct 2022,Tulare,54,One-person Cases,
2022-10-01,Oct 2022,Trinity,53,One-person Cases,
2022-10-01,Oct 2022,Mono,26,One-person Cases,
2022-10-01,Oct 2022,Monterey,27,One-person Cases,
2022-10-01,Oct 2022,Napa,28,One-person Cases,36.0
2022-10-01,Oct 2022,Nevada,29,One-person Cases,87.0
2022-10-01,Oct 2022,Orange,30,One-person Cases,4858.0
2022-10-01,Oct 2022,Placer,31,One-person Cases,
2022-10-01,Oct 2022,Plumas,32,One-person Cases,
2022-10-01,Oct 2022,Riverside,33,One-person Cases,2780.0
2022-10-01,Oct 2022,Sacramento,34,One-person Cases,
2022-10-01,Oct 2022,San Benito,35,One-person Cases,95.0
2022-10-01,Oct 2022,San Bernardino,36,One-person Cases,120.0
2022-10-01,Oct 2022,San Diego,37,One-person Cases,3695.0
2022-10-01,Oct 2022,San Francisco,38,One-person Cases,5547.0
2022-10-01,Oct 2022,San Joaquin,39,One-person Cases,289.0
2022-10-01,Oct 2022,San Luis Obispo,40,One-person Cases,
2022-10-01,Oct 2022,San Mateo,41,One-person Cases,248.0
2022-10-01,Oct 2022,Santa Barbara,42,One-person Cases,
2022-10-01,Oct 2022,Santa Clara,43,One-person Cases,5792.0
2022-10-01,Oct 2022,Santa Cruz,44,One-person Cases,
2022-10-01,Oct 2022,Shasta,45,One-person Cases,214.0
2022-10-01,Oct 2022,Sierra,46,One-person Cases,
2022-10-01,Oct 2022,Siskiyou,47,One-person Cases,22.0
2022-10-01,Oct 2022,Solano,48,One-person Cases,274.0
2022-10-01,Oct 2022,Sonoma,49,One-person Cases,242.0
2022-10-01,Oct 2022,Stanislaus,50,One-person Cases,92.0
2022-10-01,Oct 2022,Sutter,51,One-person Cases,
2022-10-01,Oct 2022,Tehama,52,One-person Cases,19.0
2022-10-01,Oct 2022,Merced,24,One-person Cases,42.0
2022-10-01,Oct 2022,Sacramento,34,Total GR Expenditure,712623.0
2022-10-01,Oct 2022,Riverside,33,Total GR Expenditure,661226.0
2022-10-01,Oct 2022,Glenn,11,Total GR Cases,19.0
2022-10-01,Oct 2022,Monterey,27,Net GR Expenditure,61813.0
2022-10-01,Oct 2022,Mono,26,Net GR Expenditure,
2022-10-01,Oct 2022,Alameda,01,Total GR Cases,6597.0
2022-10-01,Oct 2022,Alpine,02,Total GR Cases,0.0
2022-10-01,Oct 2022,Amador,03,Total GR Cases,
2022-10-01,Oct 2022,Butte,04,Total GR Cases,221.0
2022-10-01,Oct 2022,Calaveras,05,Total GR Cases,
2022-10-01,Oct 2022,Colusa,06,Total GR Cases,
2022-10-01,Oct 2022,Contra Costa,07,Total GR Cases,590.0
2022-10-01,Oct 2022,Del Norte,08,Total GR Cases,56.0
2022-10-01,Oct 2022,El Dorado,09,Total GR Cases,177.0
2022-10-01,Oct 2022,Napa,28,Net GR Expenditure,448.0
2022-10-01,Oct 2022,Fresno,10,Total GR Cases,987.0
2022-10-01,Oct 2022,Humboldt,12,Total GR Cases,180.0
2022-10-01,Oct 2022,Imperial,13,Total GR Cases,0.0
2022-10-01,Oct 2022,Inyo,14,Total GR Cases,16.0
2022-10-01,Oct 2022,Kern,15,Total GR Cases,857.0
2022-10-01,Oct 2022,Kings,16,Total GR Cases,61.0
2022-10-01,Oct 2022,Lake,17,Total GR Cases,0.0
2022-10-01,Oct 2022,Lassen,18,Total GR Cases,33.0
2022-10-01,Oct 2022,Los Angeles,19,Total GR Cases,113872.0
2022-10-01,Oct 2022,Madera,20,Total GR Cases,43.0
2022-10-01,Oct 2022,Marin,21,Total GR Cases,1134.0
2022-10-01,Oct 2022,Mariposa,22,Total GR Cases,25.0
2022-10-01,Oct 2022,Modoc,25,Net GR Expenditure,8340.0
2022-10-01,Oct 2022,Yuba,58,Net GR Expenditure,9601.0
2022-10-01,Oct 2022,Yolo,57,Net GR Expenditure,7628.0
2022-10-01,Oct 2022,Ventura,56,Net GR Expenditure,18626.0
2022-10-01,Oct 2022,Placer,31,Net GR Expenditure,19886.0
2022-10-01,Oct 2022,Plumas,32,Net GR Expenditure,1681.0
2022-10-01,Oct 2022,Riverside,33,Net GR Expenditure,648743.0
2022-10-01,Oct 2022,Sacramento,34,Net GR Expenditure,688402.0
2022-10-01,Oct 2022,San Benito,35,Net GR Expenditure,27555.0
2022-10-01,Oct 2022,San Bernardino,36,Net GR Expenditure,50819.0
2022-10-01,Oct 2022,San Diego,37,Net GR Expenditure,1773838.0
2022-10-01,Oct 2022,San Francisco,38,Net GR Expenditure,2990957.0
2022-10-01,Oct 2022,San Joaquin,39,Net GR Expenditure,30911.0
2022-10-01,Oct 2022,San Luis Obispo,40,Net GR Expenditure,155071.0
2022-10-01,Oct 2022,San Mateo,41,Net GR Expenditure,174364.0
2022-10-01,Oct 2022,Santa Barbara,42,Net GR Expenditure,21018.0
2022-10-01,Oct 2022,Santa Clara,43,Net GR Expenditure,1010373.0
2022-10-01,Oct 2022,Santa Cruz,44,Net GR Expenditure,92541.0
2022-10-01,Oct 2022,Shasta,45,Net GR Expenditure,66327.0
2022-10-01,Oct 2022,Sierra,46,Net GR Expenditure,286.0
2022-10-01,Oct 2022,Siskiyou,47,Net GR Expenditure,8519.82
2022-10-01,Oct 2022,Solano,48,Net GR Expenditure,107979.0
2022-10-01,Oct 2022,Sonoma,49,Net GR Expenditure,36984.72
2022-10-01,Oct 2022,Stanislaus,50,Net GR Expenditure,61017.0
2022-10-01,Oct 2022,Sutter,51,Net GR Expenditure,5375.0
2022-10-01,Oct 2022,Tehama,52,Net GR Expenditure,6263.0
2022-10-01,Oct 2022,Trinity,53,Net GR Expenditure,1740.0
2022-10-01,Oct 2022,Tulare,54,Net GR Expenditure,19770.0
2022-10-01,Oct 2022,Tuolumne,55,Net GR Expenditure,3097.0
2022-10-01,Oct 2022,Mendocino,23,Total GR Cases,58.0
2022-10-01,Oct 2022,Orange,30,Net GR Expenditure,1291831.0
2022-10-01,Oct 2022,Merced,24,Total GR Cases,42.0
2022-10-01,Oct 2022,Mono,26,Total GR Cases,
2022-10-01,Oct 2022,Tuolumne,55,Total GR Cases,
2022-10-01,Oct 2022,Ventura,56,Total GR Cases,85.0
2022-10-01,Oct 2022,Yolo,57,Total GR Cases,31.0
2022-10-01,Oct 2022,Yuba,58,Total GR Cases,27.0
2022-10-01,Oct 2022,Merced,24,Net GR Expenditure,2435.0
2022-10-01,Oct 2022,Mendocino,23,Net GR Expenditure,11333.0
2022-10-01,Oct 2022,Mariposa,22,Net GR Expenditure,7304.0
2022-10-01,Oct 2022,Marin,21,Net GR Expenditure,422885.0
2022-10-01,Oct 2022,Madera,20,Net GR Expenditure,15701.0
2022-10-01,Oct 2022,Los Angeles,19,Net GR Expenditure,24210259.0
2022-10-01,Oct 2022,Lassen,18,Net GR Expenditure,11592.0
2022-10-01,Oct 2022,Tulare,54,Total GR Cases,258.0
2022-10-01,Oct 2022,Lake,17,Net GR Expenditure,0.0
2022-10-01,Oct 2022,Kern,15,Net GR Expenditure,399919.0
2022-10-01,Oct 2022,Inyo,14,Net GR Expenditure,7638.0
2022-10-01,Oct 2022,Imperial,13,Net GR Expenditure,15520.37
2022-10-01,Oct 2022,Humboldt,12,Net GR Expenditure,22468.0
2022-10-01,Oct 2022,Glenn,11,Net GR Expenditure,2263.0
2022-10-01,Oct 2022,Fresno,10,Net GR Expenditure,172774.0
2022-10-01,Oct 2022,El Dorado,09,Net GR Expenditure,33470.82
2022-10-01,Oct 2022,Del Norte,08,Net GR Expenditure,13897.0
2022-10-01,Oct 2022,Contra Costa,07,Net GR Expenditure,134819.0
2022-10-01,Oct 2022,Amador,03,Net GR Expenditure,445.0
2022-10-01,Oct 2022,Butte,04,Net GR Expenditure,143792.0
2022-10-01,Oct 2022,Kings,16,Net GR Expenditure,16455.0
2022-10-01,Oct 2022,Trinity,53,Total GR Cases,
2022-10-01,Oct 2022,Tehama,52,Total GR Cases,19.0
2022-10-01,Oct 2022,Sutter,51,Total GR Cases,
2022-10-01,Oct 2022,Monterey,27,Total GR Cases,245.0
2022-10-01,Oct 2022,Napa,28,Total GR Cases,36.0
2022-10-01,Oct 2022,Nevada,29,Total GR Cases,87.0
2022-10-01,Oct 2022,Orange,30,Total GR Cases,4899.0
2022-10-01,Oct 2022,Placer,31,Total GR Cases,128.0
2022-10-01,Oct 2022,Plumas,32,Total GR Cases,
2022-10-01,Oct 2022,Riverside,33,Total GR Cases,2799.0
2022-10-01,Oct 2022,Sacramento,34,Total GR Cases,2819.0
2022-10-01,Oct 2022,San Benito,35,Total GR Cases,95.0
2022-10-01,Oct 2022,San Bernardino,36,Total GR Cases,120.0
2022-10-01,Oct 2022,San Diego,37,Total GR Cases,3708.0
2022-10-01,Oct 2022,San Francisco,38,Total GR Cases,5580.0
2022-10-01,Oct 2022,Alpine,02,Net GR Expenditure,0.0
2022-10-01,Oct 2022,San Joaquin,39,Total GR Cases,289.0
2022-10-01,Oct 2022,San Luis Obispo,40,Total GR Cases,459.0
2022-10-01,Oct 2022,San Mateo,41,Total GR Cases,248.0
2022-10-01,Oct 2022,Santa Barbara,42,Total GR Cases,224.0
2022-10-01,Oct 2022,Santa Clara,43,Total GR Cases,5806.0
2022-10-01,Oct 2022,Santa Cruz,44,Total GR Cases,168.0
2022-10-01,Oct 2022,Shasta,45,Total GR Cases,214.0
2022-10-01,Oct 2022,Sierra,46,Total GR Cases,
2022-10-01,Oct 2022,Siskiyou,47,Total GR Cases,22.0
2022-10-01,Oct 2022,Solano,48,Total GR Cases,274.0
2022-10-01,Oct 2022,Sonoma,49,Total GR Cases,242.0
2022-10-01,Oct 2022,Stanislaus,50,Total GR Cases,92.0
2022-10-01,Oct 2022,Modoc,25,Total GR Cases,42.0
2022-10-01,Oct 2022,Nevada,29,Net GR Expenditure,23091.0
2022-11-01,Nov 2022,San Mateo,41,Total GR Cases,267.0
2022-11-01,Nov 2022,Sacramento,34,Total GR Cases,2923.0
2022-11-01,Nov 2022,Santa Barbara,42,Total GR Cases,224.0
2022-11-01,Nov 2022,Santa Clara,43,Total GR Cases,5937.0
2022-11-01,Nov 2022,Santa Cruz,44,Total GR Cases,160.0
2022-11-01,Nov 2022,Shasta,45,Total GR Cases,218.0
2022-11-01,Nov 2022,Sierra,46,Total GR Cases,
2022-11-01,Nov 2022,Siskiyou,47,Total GR Cases,26.0
2022-11-01,Nov 2022,Solano,48,Total GR Cases,289.0
2022-11-01,Nov 2022,San Joaquin,39,Total GR Cases,252.0
2022-11-01,Nov 2022,Stanislaus,50,Total GR Cases,98.0
2022-11-01,Nov 2022,Sutter,51,Total GR Cases,
2022-11-01,Nov 2022,Riverside,33,Total GR Cases,3040.0
2022-11-01,Nov 2022,Tehama,52,Total GR Cases,24.0
2022-11-01,Nov 2022,Tulare,54,Total GR Cases,273.0
2022-11-01,Nov 2022,Tuolumne,55,Total GR Cases,
2022-11-01,Nov 2022,Ventura,56,Total GR Cases,87.0
2022-11-01,Nov 2022,Yolo,57,Total GR Cases,31.0
2022-11-01,Nov 2022,Yuba,58,Total GR Cases,27.0
2022-11-01,Nov 2022,San Francisco,38,Total GR Cases,5471.0
2022-11-01,Nov 2022,San Diego,37,Total GR Cases,3697.0
2022-11-01,Nov 2022,San Bernardino,36,Total GR Cases,115.0
2022-11-01,Nov 2022,San Luis Obispo,40,Total GR Cases,447.0
2022-11-01,Nov 2022,San Benito,35,Total GR Cases,118.0
2022-11-01,Nov 2022,Trinity,53,Total GR Cases,11.0
2022-11-01,Nov 2022,Sonoma,49,Total GR Cases,258.0
2022-11-01,Nov 2022,Humboldt,12,Total GR Expenditure,37610.0
2022-11-01,Nov 2022,Alpine,02,Total GR Expenditure,0.0
2022-11-01,Nov 2022,Riverside,33,Total GR Expenditure,744556.0
2022-11-01,Nov 2022,Sacramento,34,Total GR Expenditure,1277147.0
2022-11-01,Nov 2022,San Benito,35,Total GR Expenditure,32830.0
2022-11-01,Nov 2022,San Bernardino,36,Total GR Expenditure,55808.0
2022-11-01,Nov 2022,San Diego,37,Total GR Expenditure,1822740.0
2022-11-01,Nov 2022,San Francisco,38,Total GR Expenditure,3047868.0
2022-11-01,Nov 2022,San Joaquin,39,Total GR Expenditure,29040.0
2022-11-01,Nov 2022,San Luis Obispo,40,Total GR Expenditure,157909.0
2022-11-01,Nov 2022,San Mateo,41,Total GR Expenditure,197391.0
2022-11-01,Nov 2022,Santa Barbara,42,Total GR Expenditure,22224.0
2022-11-01,Nov 2022,Santa Clara,43,Total GR Expenditure,1057576.0
2022-11-01,Nov 2022,Santa Cruz,44,Total GR Expenditure,96574.0
2022-11-01,Nov 2022,Plumas,32,Total GR Expenditure,1666.0
2022-11-01,Nov 2022,Shasta,45,Total GR Expenditure,100141.0
2022-11-01,Nov 2022,Siskiyou,47,Total GR Expenditure,9726.8
2022-11-01,Nov 2022,Solano,48,Total GR Expenditure,134489.0
2022-11-01,Nov 2022,Sonoma,49,Total GR Expenditure,46199.0
2022-11-01,Nov 2022,Stanislaus,50,Total GR Expenditure,77208.0
2022-11-01,Nov 2022,Sutter,51,Total GR Expenditure,471.0
2022-11-01,Nov 2022,Tehama,52,Total GR Expenditure,10463.14
2022-11-01,Nov 2022,Trinity,53,Total GR Expenditure,2465.0
2022-11-01,Nov 2022,Tulare,54,Total GR Expenditure,48986.0
2022-11-01,Nov 2022,Tuolumne,55,Total GR Expenditure,669.0
2022-11-01,Nov 2022,Ventura,56,Total GR Expenditure,18155.0
2022-11-01,Nov 2022,Yolo,57,Total GR Expenditure,1075.0
2022-11-01,Nov 2022,Yuba,58,Total GR Expenditure,10495.0
2022-11-01,Nov 2022,Sierra,46,Total GR Expenditure,4496.0
2022-11-01,Nov 2022,Alameda,01,Total GR Expenditure,2366758.0
2022-11-01,Nov 2022,Placer,31,Total GR Expenditure,17640.0
2022-11-01,Nov 2022,Nevada,29,Total GR Expenditure,30621.0
2022-11-01,Nov 2022,Amador,03,Total GR Expenditure,702.0
2022-11-01,Nov 2022,Butte,04,Total GR Expenditure,180636.0
2022-11-01,Nov 2022,Calaveras,05,Total GR Expenditure,1306.0
2022-11-01,Nov 2022,Colusa,06,Total GR Expenditure,817.0
2022-11-01,Nov 2022,Contra Costa,07,Total GR Expenditure,130526.0
2022-11-01,Nov 2022,Del Norte,08,Total GR Expenditure,12328.0
2022-11-01,Nov 2022,El Dorado,09,Total GR Expenditure,24084.0
2022-11-01,Nov 2022,Fresno,10,Total GR Expenditure,206706.0
2022-11-01,Nov 2022,Glenn,11,Total GR Expenditure,6938.0
2022-11-01,Nov 2022,Plumas,32,Total GR Cases,
2022-11-01,Nov 2022,Imperial,13,Total GR Expenditure,12222.36
2022-11-01,Nov 2022,Inyo,14,Total GR Expenditure,2810.0
2022-11-01,Nov 2022,Orange,30,Total GR Expenditure,1351784.0
2022-11-01,Nov 2022,Kern,15,Total GR Expenditure,355190.0
2022-11-01,Nov 2022,Lake,17,Total GR Expenditure,0.0
2022-11-01,Nov 2022,Lassen,18,Total GR Expenditure,13893.0
2022-11-01,Nov 2022,Los Angeles,19,Total GR Expenditure,24992174.0
2022-11-01,Nov 2022,Madera,20,Total GR Expenditure,12991.0
2022-11-01,Nov 2022,Marin,21,Total GR Expenditure,385638.0
2022-11-01,Nov 2022,Mariposa,22,Total GR Expenditure,10198.0
2022-11-01,Nov 2022,Mendocino,23,Total GR Expenditure,11560.0
2022-11-01,Nov 2022,Merced,24,Total GR Expenditure,4984.0
2022-11-01,Nov 2022,Modoc,25,Total GR Expenditure,10556.0
2022-11-01,Nov 2022,Mono,26,Total GR Expenditure,1010.0
2022-11-01,Nov 2022,Monterey,27,Total GR Expenditure,77270.0
2022-11-01,Nov 2022,Napa,28,Total GR Expenditure,1002.0
2022-11-01,Nov 2022,Kings,16,Total GR Expenditure,21015.0
2022-11-01,Nov 2022,Placer,31,Total GR Cases,110.0
2022-11-01,Nov 2022,Monterey,27,One-person Cases,
2022-11-01,Nov 2022,Nevada,29,Total GR Cases,112.0
2022-11-01,Nov 2022,Stanislaus,50,Net GR Expenditure,73517.0
2022-11-01,Nov 2022,Sonoma,49,Net GR Expenditure,41979.0
2022-11-01,Nov 2022,Solano,48,Net GR Expenditure,126085.0
2022-11-01,Nov 2022,Siskiyou,47,Net GR Expenditure,9501.8
2022-11-01,Nov 2022,Sierra,46,Net GR Expenditure,4496.0
2022-11-01,Nov 2022,Shasta,45,Net GR Expenditure,92862.0
2022-11-01,Nov 2022,Sutter,51,Net GR Expenditure,471.0
